rg,layer,k,num-params,batch-size,test-time,test-time-std,test-space,test-space-std,train-time,train-time-std,train-space,train-space-std
RQT,cp,8,1673248,128,2.15343190580008,0.05235209146829893,0.310671329498291,0.0,5.271783972361002,0.08642640703913505,0.3310732841491699,5.271783972361002
RQT,cp-shared,8,1606688,128,2.208101138532401,0.03893832821725214,0.310422420501709,0.0,5.826715507660525,0.1700930703632095,0.33032846450805664,5.826715507660525
RQT,cp,16,3481664,128,2.3592438219062775,0.04166517976183776,0.32338953018188477,0.0,5.404088671427654,0.10815481049146283,0.35726499557495117,5.404088671427654
RQT,cp-shared,16,3215424,128,2.4068954172862105,0.03921597039475266,0.32239675521850586,0.0,6.031998213036472,0.17499375717324542,0.35428857803344727,6.031998213036472
RQT,cp,32,7504000,128,2.7416296809552665,0.03692127726312067,0.35033655166625977,0.0,6.549207379061534,0.07469604495809465,0.41418027877807617,6.549207379061534
RQT,cp-shared,32,6439040,128,2.7811549600348413,0.03853872578632224,0.34636831283569336,0.0,12.424456692124945,0.05507726595159487,0.40227746963500977,12.424456692124945
RQT,cp,64,17170688,128,3.335489281688828,0.039118627767528405,0.41222667694091797,0.0,8.26235758540142,0.13218249576200344,0.5485811233520508,8.26235758540142
RQT,cp-shared,64,12910848,128,3.4226878723466254,0.016617859687138203,0.39635658264160156,0.0,14.0234115171624,0.07034643072799895,0.5004844665527344,14.0234115171624
RQT,cp,128,42992128,128,4.581421354209563,0.0315740703128501,0.554957389831543,0.0,12.527901534574578,0.16173870614956667,0.9753561019897461,12.527901534574578
RQT,cp-shared,128,25952768,128,4.697736996723466,0.017574698117740057,0.49083995819091797,0.0,17.536934573008832,0.15004718199772238,0.8310384750366211,17.536934573008832
RQT,cp,256,120587264,128,7.985010239015143,0.026414431463529044,1.0246410369873047,0.0,24.76021693892268,0.05286818899276459,2.406367778778076,24.76021693892268
RQT,cp-shared,256,52429824,128,8.181515057881674,0.023619113634784084,0.7707338333129883,0.0,26.13873552222807,0.13278438686590857,1.5508928298950195,26.13873552222807
RQT,cp,512,379586560,128,16.418333528511017,0.026760594781804523,2.5539417266845703,0.0,61.50805749854888,0.07827977642503813,7.134898662567139,61.50805749854888
RQT,cp-shared,512,106956800,128,16.839609207398443,0.02591620574889864,1.538315773010254,0.0,47.09353080044789,0.07531737807769817,3.0098886489868164,47.09353080044789
RQT,cp,1024,1312821248,128,39.36999787479998,0.051161475153334204,7.159418106079102,0.0,180.72749500198057,0.08820884743083739,24.47173547744751,180.72749500198057
RQT,cp-shared,1024,222302208,128,40.1958892240103,0.048251815214785894,3.096917152404785,0.0,113.7427775677907,0.07984046029683216,5.99819278717041,113.7427775677907
RQT,cp-shared,2048,478158848,128,118.79213901504455,1.5664854281390792,6.307869911193848,0.0,328.1489358312155,1.523534336363431,12.256051063537598,328.1489358312155
RQT,cp-shared,4096,1090535424,128,376.29914298306505,0.5736065223826755,13.104775428771973,0.0,1046.3187000933422,0.6429799346227909,25.896767616271973,1046.3187000933422
PD,cp,8,2030028,128,6.2771449357151505,0.14845966399544322,0.30985593795776367,0.0,17.5526495554361,0.23010164597368082,0.33292150497436523,17.5526495554361
PD,cp-shared,8,1631388,128,6.4546159108479815,0.05120483537381138,0.30837106704711914,0.0,24.852164502124708,0.22154226567958213,0.32846689224243164,24.852164502124708
PD,tucker,8,3230220,128,10.159636198756207,0.16022974495982564,0.31432676315307617,0.0,24.884453302406403,0.30564292849920416,0.34692907333374023,24.884453302406403
PD,cp,16,4859788,128,6.276553387622757,0.06343213618016627,0.32709503173828125,0.0,17.444015548889894,0.283095854913154,0.3785576820373535,17.444015548889894
PD,cp-shared,16,3265580,128,6.523440315062741,0.06387804161881466,0.32043933868408203,0.0,24.973611448663306,0.2234656613581571,0.4080672264099121,24.973611448663306
PD,tucker,16,16058892,128,11.154166344179208,0.11021748493275148,0.36852502822875977,0.0,28.104448609562763,0.24041876028954934,0.8701038360595703,28.104448609562763
PD,cp,32,12918540,128,6.686717671084117,0.05251360793806348,0.3693981170654297,0.0,18.942666769985216,0.25306934149012883,0.670543168922026,18.942666769985216
PD,cp-shared,32,6542412,128,6.942868682754088,0.046275607409989504,0.3446078300476074,0.0,92.56876796124929,0.20513286080205423,0.6927809715270996,92.56876796124929
PD,tucker,32,108899340,128,17.498866651910376,0.13851527047529547,0.7374601364135742,0.0,57.37016271874608,0.25326522497187254,3.328092575073242,57.37016271874608
PD,cp,64,38632972,128,8.070293323103204,0.041754591646568646,0.4905214309692383,0.0,23.071913592786675,0.2765090222553677,1.3641943031525516,23.071913592786675
PD,cp-shared,64,13129868,128,8.356879161543635,0.05780668263049403,0.39502668380737305,0.0,95.25107369173962,0.17891881156189504,1.2682434353962482,95.25107369173962
PD,tucker,64,832026636,128,41.64422420517029,0.1333627563580409,4.250029563903809,0.0,191.57929582097924,0.26431833391150666,17.42184196227047,191.57929582097924
PD,cp,128,128449548,128,11.941834392317807,0.038364242583136324,0.9305620729683872,2.438431482854441e-05,37.3079090961012,0.19581719765026667,3.1758140809085953,37.3079090961012
PD,cp-shared,128,26439948,128,12.645979873626587,0.045977872345502956,0.5453567504882812,0.0,105.36325722813127,0.12029349467029367,2.40834892226989,105.36325722813127
PD,cp,256,461633548,128,23.431035811642566,0.044955665698851684,2.601943016052246,0.0,88.87086508264504,0.17776656389962445,8.614984035491943,88.87086508264504
PD,cp-shared,256,53600780,128,24.769593870783428,0.06940150546667362,1.0819025039672852,0.0,133.69587235661396,0.13299451193608594,4.685686647652622,133.69587235661396
PD,cp,512,1742204940,128,54.925658291123476,0.0708336957136105,8.245734214782715,0.0,258.14854376000096,3.2536111660085347,32.470227672393065,258.14854376000096
PD,cp-shared,512,110085132,128,57.568028063180456,0.06130476539755399,2.1665754318237305,0.0,208.14247315188487,0.14661344593992023,9.275699615478516,208.14247315188487
PD,cp-shared,1024,231704588,128,155.58518571355737,0.06708413729167821,4.366087913513184,0.0,497.5027256241764,0.1748016901066538,18.619640827178955,497.5027256241764
QG,cp,8,1809218,128,4.861436265539453,0.052353346221196174,0.31117820739746094,0.0,13.001234521827545,0.10687960358592283,0.3325958251953125,13.001234521827545
QG,cp-shared,8,1610930,128,5.0407637726350965,0.059771530316532394,0.3104395866394043,0.0,16.638952814431555,0.17722540100276737,0.3303799629211426,16.638952814431555
QG,tucker,8,2407586,128,8.160379488305395,0.10863926431977029,0.31340694427490234,0.0,19.354041769801373,0.25181655833169253,0.3392820358276367,19.354041769801373
QG,cp,16,4017282,128,5.041028239162093,0.05722861037317165,0.32599496841430664,0.0,13.17814966377963,0.20924312983627522,0.3641066551208496,13.17814966377963
QG,cp-shared,16,3224162,128,5.249244404605115,0.138887468407561,0.3224301338195801,0.0,17.218415425005688,0.21103260142878286,0.3543887138366699,17.218415425005688
QG,tucker,16,9601602,128,8.87397770709302,0.08843218873964978,0.3461875915527344,0.0,21.12161596520359,0.2479013024070543,0.5318970680236816,21.12161596520359
QG,cp,32,9629954,128,5.7021324318575575,0.14088080738266168,0.35825586318969727,0.0,14.851391194814658,0.1568559735743627,0.4396786689758301,14.851391194814658
QG,cp-shared,32,6457538,128,5.733280777452461,0.1190216508424354,0.346437931060791,0.0,50.90954462687174,0.1819499255997798,0.42833423614501953,50.90954462687174
QG,tucker,32,57493634,128,12.643961603861737,0.11777974413866267,0.5624866485595703,0.0,36.186304054107055,0.15907234654461958,1.9609971046447754,36.186304054107055
QG,cp,64,25641474,128,6.616582171505235,0.03896521705190253,0.44442224502563477,0.0,17.692409523040894,0.195662081857604,0.7869267463684082,17.692409523040894
QG,cp-shared,64,12951938,128,6.817675192193334,0.040576282438136296,0.39651012420654297,0.0,53.499047152967336,0.18099045263415,0.7367849349975586,53.499047152967336
QG,tucker,64,421306626,128,27.830228728941645,0.09587848500831805,2.8184304237365723,0.0,106.60178785821999,0.17626269254174257,9.911041736602783,106.60178785821999
QG,cp,128,76809218,128,8.924382117857416,0.03343238545692695,0.6966986656188965,0.0,25.880415238529803,0.1199681982313577,1.7285803810180909,25.880415238529803
QG,cp-shared,128,26051330,128,9.327789463671335,0.03906569240528979,0.5076107978820801,0.0,59.79473391306927,0.1976969165627729,1.3505291938781738,59.79473391306927
QG,cp,256,255723522,128,15.50006129176741,0.05042695504762117,1.7632603645324707,0.0,53.433805902320216,0.1366014300776072,4.785815238952637,53.433805902320216
QG,cp-shared,256,52692482,128,16.217084310140955,0.023982663727039808,1.0062708854675293,0.0,75.99494961658156,0.10423607530100394,2.5837864875793457,75.99494961658156
QG,cp,512,919867394,128,33.5282685459857,0.04065278725992417,5.035577297210693,0.0,142.6961196225331,0.11306144140118325,17.152400970458984,142.6961196225331
QG,cp-shared,512,107744258,128,34.92023907703568,0.09515679733984023,2.0101828575134277,0.0,118.19601538478132,0.12644275327322402,5.073216915130615,118.19601538478132
QG,cp-shared,1024,224925698,128,89.32857825957149,0.0834895054238025,4.044891834259033,0.0,274.42326361108496,0.14797171489331673,10.145483016967773,274.42326361108496
QG,cp-shared,2048,487600130,128,275.0796940202215,2.1600438147354435,8.218225002288818,0.0,774.5557434817395,2.198819679811785,20.592435836791992,774.5557434817395
CLT,cp,8,1784600,128,14.840883266494934,0.09244276886405063,0.31113243103027344,0.0,38.72195635263221,0.3461950219207714,0.33237171173095703,38.72195635263221
CLT,cp-shared,8,1619032,128,14.684521123587366,0.16961862383698692,0.31047630310058594,0.0,39.20204078337275,0.31201980208182745,0.3304901123046875,39.20204078337275
CLT,cp,16,3927088,128,15.560015031132831,0.10445678889751105,0.3250913619995117,0.0,39.026453914412535,0.3333956041604409,0.3622856140136719,39.026453914412535
CLT,cp-shared,16,3264816,128,15.16342628050042,0.18222740761343176,0.32258081436157227,0.0,39.81514842634699,0.28698654761732895,0.355039119720459,39.81514842634699
CLT,cp,32,9285728,128,17.118316734651007,0.09024856819816969,0.35729122161865234,0.0,41.124930753286584,0.44712407256271136,0.43468475341796875,41.124930753286584
CLT,cp-shared,32,6636640,128,16.924382619589686,0.08906144555540765,0.347104549407959,0.0,49.85191394239066,0.3097323340775939,0.40448617935180664,49.85191394239066
CLT,cp,64,24297664,128,19.21845681217301,0.07199158115736094,0.43904733657836914,0.0,44.41786226019802,0.2615690668015887,0.6873960494995117,44.41786226019802
CLT,cp-shared,64,13701312,128,19.358981174637513,0.21618025763689896,0.39930152893066406,0.0,53.852728387916905,0.2642674897265089,0.6550650596618652,53.852728387916905
CLT,cp,128,71500160,128,24.749197894789607,0.17726637907162596,0.6632757186889648,0.0,55.02320170881279,0.29149020885537136,1.5151724949419259,55.02320170881279
CLT,cp-shared,128,29114752,128,24.83285967508952,0.18222380270905972,0.5026192665100098,0.0,64.85752920740579,0.27290114945426686,1.202171802520752,64.85752920740579
CLT,cp,256,234619648,128,36.69077255065183,0.19055718420187495,1.3714995384216309,0.0,91.38286645728421,0.2362405659819229,4.422446614767174,91.38286645728421
CLT,cp-shared,256,65078016,128,37.167700878587596,0.13824207547962064,0.7322959899902344,0.0,92.37889301346009,0.22332750309648433,2.3504644244550223,92.37889301346009
CLT,cp,512,835716608,128,70.57379894945996,0.1290745129486592,3.997952938079834,0.0,204.08426601915474,0.22282789200189113,15.626151138520145,204.08426601915474
CLT,cp-shared,512,157550080,128,70.16980335894358,0.15459078706409024,1.465346336364746,0.0,165.25914081129204,0.18064517524779727,4.897592067718506,165.25914081129204
CLT,cp-shared,1024,424676352,128,164.23028993415068,0.4048031406974862,3.297970771789551,0.0,381.8767192794616,0.40014391477172445,10.88281537442801,381.8767192794616
CLT,cp-shared,2048,1287657472,128,524.6800128982728,8.632923788834571,8.216927528381348,0.0,1125.5058201556226,6.196878807260769,26.555342090177728,1125.5058201556226
